title,summary,date,category,url
日本人氣復古咖啡廳「星乃珈琲店」登台　9月插旗台北南西商圈,咖啡簡餐控注意！繼客美多咖啡Komeda's Coffee之後，又有一家來自日本的連鎖咖啡店將要登台。在日本以復古風格裝潢為特色的連鎖高級咖啡廳「星乃珈琲店」（HOSHINO COFFEE），首店將進駐新光三越台北南西店一館的4樓，預計9月16日開幕，屆時咖啡控不用到日本就能體驗這家老派咖啡店，也引發不少網友熱烈討論。 在日本擁有200多家分店的星乃珈琲店從喫茶店盛行的名古屋起家，海外據點有新加坡、馬來西亞和印尼，除了復古風格之外，其現做柔軟蓬鬆的厚鬆餅也是不少人到店必點，星乃鬆餅標榜現點現做，需要等待20分鐘以上，除此之外餐點還有義大利麵、飯類、排餐與三明治輕食，選擇相當豐富。 星乃珈琲店於2012年首度在新加坡開設第一間海外分店，目前在星馬地區共設13間分店，台灣是第三個拓展海外分店的國家，台灣首站選在新光三越台北南西店一館4樓，預計於9月16日正式開幕。（孫崇軒／綜合報導） 更多「 消費新鮮事」內容，請點此：http://bit.ly/2GOqTAv,2019-08-13 00:03:00,吃喝玩樂,https://tw.lifestyle.appledaily.com/lifestyle/realtime/20190813/1615600/
「以後要怎麼教兒子」一句話決定開吉　韓國瑜：溫良恭儉、再也不讓,國民黨中評委陳宏昌前天公開力挺總統蔡英文連任，並稱「國民黨怎麼可以提名一個整天打麻將、整天吃喝玩樂抱女人的人當總統」，讓韓國瑜怒了，他昨晚近11時在臉書以「溫良恭儉、再也不讓」為標題，其中一句「夭壽！這樣以後要怎麼教兒子？」，他決定要追究到底、不善罷干休，並為了台灣社會「常懷菩薩心，當用霹靂手」，喊話陳宏昌三天之內公開道歉，否則將提出刑法第310條加重誹謗罪及民法侵權行為。 韓國瑜昨晚在臉書發文，「大家都知道，黑韓產業鏈在最近淒淒慘慘戚戚的台灣經濟裡不可不謂一枝獨秀」，他指出，一開始本著「愛與包容」以及「黑韓也算另類台灣拚經濟」的心情，對於那些為了利益不惜泯滅良知的抹黑、抹紅、抹黃等栽贓侮蔑者一笑置之，「但不得不承認，這世界上就是有些「我只是讓著你、你卻以為我怕你」的白目囡仔。」 韓國瑜自述，「我韓國瑜自從擔任市長以來，沒再打過一場麻將、也沒醉過一場酒，狎佞風月之事更是避之唯恐不及，真不知道這位陳宏昌先生是著了哪路小鬼的道，居然敢在湧蓮寺的觀世音菩薩面前為了自己的政治利益漫天撒謊、誹謗他人。」 韓國瑜提及，當聽到陳宏昌說「夭壽！這樣以後要怎麼教兒子？」時，他立刻決定一定要追究到底、絕不善罷干休，「因為如果我們放任這樣一個有錢有勢有身分的知名人士，任意在神明面前歹心烏肚的黑白講，一面陷害同志、一面汙衊清白，我想全台灣做父母都會擔心『夭壽！這樣以後要怎麼教孩子』？」 韓國瑜喊話陳宏昌，希望他能夠再回到湧蓮寺，好好對著觀世音菩薩的聖面想想這一切的因緣果報，「三天之內，我等待您的公開道歉，否則我們律師團將依刑法第310條加重誹謗罪及民法侵權行為，向您追究相關法律責任。」 韓國瑜指出，今天開始「溫良恭儉、我韓國瑜再也不讓」，為了整個台灣社會，他真的要「常懷菩薩心，當用霹靂手」，「不然，我們政壇一直充斥著這些抹黑不用負責、誹謗不用證據的無恥歪風，哪還有資格談什麼民主價值與人道精神的崇高追求？」(曾珮瑛/高雄報導) ,2019-08-13 00:02:00,政治,https://tw.news.appledaily.com/politics/realtime/20190813/1615810/
募集物資撐香港　呱吉：基於人性提供弱者自保裝備,香港反送中活動持續延燒，示威者卻遭到港警暴力對待甚至警黑合作攻擊，儘管時代力量高雄市議員「白眼女神」黃捷聲援香港募集物資，被國民黨桃園市議員詹江村提告違反《國安法》，但無損台灣支援香港的行動，無黨籍台北市議員「呱吉」邱威傑昨晚也在粉專轉發募集物資的文章，強調「我們並不是提供戰爭的道具，而是基於人性對弱者提供保護自己的裝備。給我們700公里外的朋友。」呱吉表示，日本動畫導演押井守的作品《犬狼傳說》，描述架空的日本戰後歷史裡，首都警方化身為不帶感情的武器，像馴服的獵犬執行國家權力，也像是狼一樣泯滅人性，而這種悲劇此刻卻正在香港發生，「我們不曾有任何一刻如此迫近這個科幻故事般的未來。」呱吉分享要募集濾毒罐（6006、60926）、濾棉（5N11、2097）和濾蓋（501、502），表示要提供給香港朋友的並不是用來戰場的道具，「而是基於人性對弱者提供保護自己的裝備。」（即時新聞中心／綜合報導）  ,2019-08-13 00:02:00,政治,https://tw.news.appledaily.com/politics/realtime/20190813/1615812/
【6蘋彩】吳克群終極發送30萬現金　限時搶號等你來,"來玩《6蘋彩》，周周發大財！！！《蘋果新聞網》為感謝升級壹會員們的支持，保證周周送出30萬獎金。周五上午10點至隔周四晚間7點開放「升級壹會員」選號，周四晚間8點將由系統隨機從當期選號組合中，抽出一組幸運的號碼，選擇此組幸運號碼的你，即可將獎金抱回家！！！《6蘋彩》第20190815期在8月15日晚上8點由歌手吳克群直播主持，開出30萬現金奬落誰家，這也是第1季最後1集，千萬不要錯過發大財的好機會！！！ 《蘋果新聞網》全心開始、全心出發，所有的新聞、影片、節目內容、賓果遊戲、親身接觸偶像巨星等，通通「升級壹會員」only，還要在8月15日送出30萬現金這麼好康！不用再等待，發財趁現在！快點我參加選號吧！吳克群表示：「我沒有什麼投資理財，投資這部份我超爛的，但是對運動彩我算有些了解。」問及有中過獎、拿過獎金的經驗嗎？他回憶：「我運動彩券曾押寶過NBA勇士隊的Curry（柯瑞）拿下MVP，而當年他果然拿下MVP，讓我賺了10萬台幣，我將一半的錢捐出去做公益，另一半的的獎金拿來請客吃飯。」 談到有無中獎的幸運數字或是小偏方，他直言自己沒有屬意任何幸運數字或是中獎偏方，倒是買樂透彩券，他有一番自己獨到見解，認為一直買相同的一組數字，「總有一天會輪到你（中獎）」。他也分享買運動彩的心得，輸球了也不要生氣，「動氣了、生氣就會一直輸，要學會冷靜與放鬆，不要一直糾結在比賽的情緒裡，贏了算你運氣好，輸了，也要做個有風度的球迷」。（林丞偉／台北報導） 大家好奇《6蘋彩》怎麼玩？請看以下詳細資訊： 玩法介紹：《6蘋彩》是每周開獎的賓果遊戲，選號範圍為01~33號，在指定選號時間內，只限升級壹會員可以任意選擇6個號碼，每周四晚間8點由名人為您直播，系統將隨機從當期參與選號的號碼組合中，抽出一組幸運的號碼，即可贏取當期獎金，並由專人通知領獎。 參加資格：限中華民國籍人士及《蘋果新聞網》「升級壹會員」，方有資格參加活動（壹傳媒集團員工及其親屬、相關廠商及其親屬不得參與此活動） 注意事項：．選號時間：每周五早上10:00起至隔周四晚間19:00止．開獎時間：每周四20:00於《蘋果新聞網》、《蘋果Live》、《娛樂蘋果派》、《蘋果台》由名人為您直播開獎．每人每期一次機會，號碼確認送出後，不得更改選號．開獎後一個月內必須完成領獎資料交齊，逾期作廢．中獎者須提供身份證正反影印本，以供主辦單位做代繳稅及提供扣繳憑單使用，若中獎人不願提供資料或未能依法繳納應繳稅額，則視同放棄得獎資格，獎項價值超過新台幣20,000元者，中獎者依法需自付10%稅額。主辦單位將開立各類所得稅扣繳憑單給中獎者。如果中獎者不願意給付得獎之稅額，則視為中獎者自動放棄領獎資格。．本活動壹傳媒集團員工及其親屬、相關廠商及其親屬不得參與此活動．主辦單位保有最終修改、變更、活動解釋及取消本活動之權利．活動問題請洽服務中心onlineservice@appledaily.com.tw．活動專線:0809-012-555按2　．前往6蘋彩發大財6蘋彩發財網址https://tw.feature.appledaily.com/lucky6/?fromSource=app ",2019-08-13 00:02:00,娛樂時尚,https://tw.entertainment.appledaily.com/realtime/20190813/1611881/
高宇蓁SUP划到厭世　「手指剩打字功能」,高宇蓁近期當品牌CEO壓力不小，趁空檔和好友戲水玩 Stand Up Paddle划槳(簡稱SUP)，平時勤游泳的她，體力不算差，但一整天從海口划到河道，還是讓她累翻了，她說：「真的划到厭世，也不能放棄，回家整隻手只有手指剩打字功能。」 高宇蓁和好友趙駿亞、周怡霈、潘逸安相約金山玩划槳，一開始以為就是像郊遊一樣，有山有水當散心，「沒想到SUP來回兩趟都遇到逆風」，前進相當吃力，短時間又回不了岸上，整個像在錄外景冒險節目，過程中會經過海灘、瀑布，景色宜人，不過人家錄外景節目是跑到腿軟，她是划到手軟，不過她強調「真的很開心、一起努力到終點的感覺很棒」，很難想像她會參加這樣的行程，她笑說：「我本來就陽光女孩啊，只是現在開公司比較沒時間。」(葉婉如／台北報導) ,2019-08-13 00:02:00,娛樂時尚,https://tw.entertainment.appledaily.com/realtime/20190813/1615603/
【811港警大濫射】陳文珊：與民為敵的港警會成交易籌碼嗎,"陳文珊／玄奘大學兼任助理教授、玉山神學院助理教授於1985年所創辦，有「警察和消防員奧運會」之稱的「世界警察和消防員運動會聯合會」（World Police and Fire Games），刻正（8月8日至18日）一連10天在中國成都舉行。據報導，當香港代表隊進場時，現場觀眾立即爆出歡呼聲，紛紛起立鼓掌並高呼「雄起」力挺香港警隊。荒謬的是，隨著反送中衝突升溫，香港警方業已遭全世界傳媒驚爆一連串警黑勾結、違法失控的醜聞。香港警察原本在英國治港晚期，堪稱為紀律嚴明的亞洲第一現代化警隊，近日卻屢遭批評，不單違法施以性暴力驅散人群，過當動用催淚彈等武力，業已違反國際人權公約，且自7月21日元朗暴動到8月11日血腥鎮壓，中國公安換裝假扮混入製造警民衝突的疑雲不斷。香港警察可以矇住良心以幾近屠殺的方式來驅離和平示威的青年人，定是以為，靠住「數位極權主義」的中國，從此就可以在往日榮光中發夢，安穩抱住長期高薪飯碗，扮「不見、不聞、不言」的三不猴。無怪乎，有參與警消奧運的警員宣稱，「到成都，好多世界各地不同國家，都知香港警察被打壓欺負，支持我們！」甚至，有警員在透過內地傳媒發出的感謝信中表示，「香港警隊有內地的同行們！有13億人民在支持我們！」殊不知，聯合國早已根據兩公約等國際人權公約，制定《執法人員國際人權準則》（UN Code of Conduct for Law Enforcement Officials），規定「執法人員應該僅在嚴格必要且執行勤務時必需的範圍內使用武力」（第3條），「沒有執法人員可以施加、煽動或容忍任何酷刑，或其他殘忍、不人道及有辱人格的待遇或刑罰。」（第5條）而這份人權準則雖無法律強制力，不過，聯合國經濟及社會理事會在1986年10月的會議中，為其背書，要求會員國應該設法確保將其落實在執法人員的勤務中，而聯合國大會亦在第41／149決議文中亦採納其議決。基於此，聯合國《執法人員使用武力及槍械基本原則》（U.N. Basic Principles on the Use of Force and Firearms by Law Enforcement Officials）進一步明確指出，執法應以維護人權為原則，且「政府應確保執法人員武力及槍械的任意濫用，根據其法律，形同刑事犯罪，是可遭受刑罰的」。而這些人權準則不是可以任意加以否決的，「國內政局不穩定或任何公共安全危機等例外處境，不得援引用以合理化任何對基本原則的背離作為。」至於內地同行的支持，如同不少呼籲「香港人不打香港人」的社運人士所指出的，一旦香港「只有一國，沒有兩制」，警隊勢必全數為中國公安所替換。屆時，現在這些香港警隊極可能被新的特區政府當作交易籌碼，來交換部分港人對現況的「袋住先」！不久「國際警察首長協會」（International Association of Chiefs of Police, IACP）即將在10月底於美國芝加哥舉行第126屆大會，信譽破產的香港警方在那樣一個國際的場合中，是否還能抬頭挺胸地說，「全世界好多不同國家都支持我們」？是否還能毫無羞愧地說自己對得住香港警察誓詞，「以不畏懼、不徇私、不對他人懷惡意、不敵視他人及忠誠、努力的態度行使職權，執行職務，並且毫不懷疑地服從上級長官的一切『合法』命令」？且讓我們拭目以待。",2019-08-13 00:02:00,論壇,https://tw.news.appledaily.com/forum/realtime/20190813/1615694/
炎熱夏季毛小孩如何遠離病灶？　資深獸醫師楊靜宇線上解惑,【編者按】《蘋果新聞網》進入會員新世代，為回饋升級壹會員支持，節目源源不絕推出。蘋果台推出以Video Talk形式呈現的節目，安排嘉賓與升級壹會員視訊對談。 夏日直逼攝氏40度的高溫讓人難耐，對毛小孩來說也是考驗。包括缺水中暑、厭食沒胃口、皮膚病等病灶，毛爸媽們能如何預防並即時發現呢？ 本周Pets Talk寵物座談，明（14）日將於蘋果台播出，《蘋果新聞網》邀請獸醫師楊靜宇與訓練師熊爸在線上與升級壹會員見面，剖析毛孩夏日病灶發生的原因和解決之道，毛爸媽們千萬別錯過。 楊靜宇除了是擁有逾30年經歷的獸醫師，也是現任台北市議員，經常以醫師專業的角度出發監督動保議題，為「不會說話、不能投票」的流浪動物發聲，更經常主辦動物義診與健檢；而本名王昱智的訓練師熊爸，從事動物訓練師超過20年，訓練過上萬隻狗，曾出版《熊爸教你了解狗狗的心事》等書，也參加不少知名狗狗廣告，擔任電影《南方小羊牧場》、《我的蛋男情人》、《沉默》等拍攝指導，經歷豐富。(副刊中心／台北報導),2019-08-13 00:02:00,吃喝玩樂,https://tw.lifestyle.appledaily.com/lifestyle/realtime/20190813/1615530/
颱風一走陳庭妮就「腳勤」　美腿配Nike Joyride新鞋吸睛,利奇馬颱風日前輕掃台灣，近來天氣回穩，女星陳庭妮（妮妮）一見颱風離台，已靜不住，迫不及展現「腳勤」，在IG上Po照寫道「一腳踢開壞天氣，放晴後要不要來跑個步」，還露肚、秀出又長又直雙腿，不知羨煞多少女性。陳庭妮當天跑步的造型頗為時髦，腳上所穿的鞋，正是運動品牌Nike日前推出的Nike Joyride Run Flyknit跑鞋，搭載由TPE緩震顆粒組成的Joyride中底科技，依照接觸地面面積大小，組成不同尺寸緩震顆粒艙，平均一雙鞋約有8000顆緩震顆粒，使得每一步緩震Q彈，而肉眼可見的色彩緩震顆粒，視覺效果十足。此外，她日前升格卡地亞（Cartier）珠寶大使，也沒忘大使本分，將Juste un Clou手鐲戴緊緊，看來妮妮跑步，裝備與時尚度一個都不能少。（林哲良／台北報導） ,2019-08-13 00:02:00,娛樂時尚,https://tw.entertainment.appledaily.com/realtime/20190813/1615571/
【155.99萬元起】Tesla Model 3 台灣正式發表　13日凌晨官網開放訂車,Tesla 今(12日)晚間於台南市美術館2館舉辦「Model 3亮相派對」，同時公布台灣各車款價格與售後服務計畫。據Tesla表示，針對台灣消費者所開發的Model 3選配與訂車系統，也將於8月13日凌晨00:30線上開放。台灣的 Model 3 引進三種版本，分別為 Performance、Long Range、Standard Range Plus。Performance 搭配雙馬達全輪驅動系統，0~100km/h加速僅需 3.4 秒，最高時速可達261km/h，定價 214萬9900元起。Long Range 同為雙馬達全輪驅動系統，0~100km/h加速僅需 4.6秒，續航里程達 560 公里，為三種版本中最佳，定價186萬9900元起。入門的Standard Range Plus 後輪驅動版本，百公里加速也僅需 5.6 秒，續航里程超過400公里，定價 155萬9900元起。為加速全球轉向永續能源的發展，Tesla 不斷在台灣投入更多資源，陸續於中南部設立服務中心，讓顧客享有更完善的後勤維修服務。除了保養廠建設，車主如遇到突發緊急或特殊情況， Tesla也能利用遠端診斷系統了解客戶問題並快速解決。2019下半年更引進與全球同步的智能售後服務：行動服務車（Mobile Service），此服務將優先於南台灣正式上路，讓維修不再受到地點限制。(林浩昇 / 台南報導)更多「 世界任我行」內容，請點此： http://bit.ly/2GOqTAv ,2019-08-13 00:01:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615784/
【獨家】許志安維也納甩腥味　黏緊鄭秀文恩愛聊不停,香港天后鄭秀文（Sammi）原諒老公許志安偷吃，在完成紅館13場演唱會後，隨即跟著好友張衛健、張茜夫婦赴歐洲度假。《蘋果新聞網》讀者遍布海內外，本月11日維也納時間約下午4點15分，直擊野生鄭秀文與「腥夫」許志安，據讀者L先生描述，兩人全程以粵語交談，幾乎形影不離、靠得很近，夫妻感情已逐漸加溫，鄭秀文似乎已全面回收、並接納出軌腥夫。《蘋果》讀者L先生表示，當天鄭秀文穿著星星造型的襯衫搭配牛仔褲，許志安穿著輕便的T恤及黑色條紋褲，全身沒有特別散發星味，L先生指出，Albertina不是熱門的美術館，鄭秀文一行人參觀維也納博物館，當時時間已接近閉館，雖然當地沒有太多華人，但身為天后的鄭秀文，仍機警地全程低調戴著口罩，直到抵達商品店，才稍稍放鬆脫下口罩，本來張衛健獨自在商品店挑選紀念品，但不久，鄭秀文與許志安也進店一同選購商品，張衛健則是化身警戒員，幫忙留意四周有無可疑的民眾。本新聞文字、照片、影片專供蘋果《升級壹會員》閱覽，版權所有，禁止任何媒體、社群網站、論壇，在紙本或網路部分引用、改寫、轉貼分享，違者必究。許志安4月中背著老婆鄭秀文偷吃女星黃心穎，「安心偷吃」轟動港台。他當時聲淚俱下向妻子鄭秀文道歉，演藝事業全面停擺，鄭秀文大器原諒腥夫，「小三」黃心穎則避走美國。鄭秀文7月接著在香港一連舉辦13場「#FOLLOWMi 世界巡迴演唱會」，7月12日許志安現身鄭秀文演唱會，引起現場歌迷一陣騷動，這是他偷腥事件後首次公開露面，似乎也向外界宣告「天后老公」地位未被撼動。鄭秀挺過老公許志安的外遇風波，香港巡演結束後，和好友張衛健、張茜夫婦一起飛往英國旅行，據聞許志安與張衛健讓老婆大人坐頭等艙，2人則坐商務艙，看來出軌的許志安要趁這趟歐洲之行，好好修補夫妻關係，果不其然，鄭秀文和許志安一抵達倫敦希斯洛機場，立刻被粉絲捕獲2人勾手曬恩愛，11日又被《蘋果》讀者拍到同遊維也納，透過旅遊修補出軌傷痕。（林丞偉／台北報導）,2019-08-13 00:01:00,娛樂時尚,https://tw.entertainment.appledaily.com/realtime/20190813/1615687/
推銷靈骨塔卻上床做口活　女業務含淚告性侵,1名在殯葬業擔任業務員的輕熟女，找1名呂姓男子推銷靈骨塔及周邊商品時，竟然跑到汽車旅館密談，事後這名女子指控呂男在旅館裡不老實，趁著她在講解商品時，掏出生殖器強迫她口交，然而弔詭的是女子提告後卻又表明不願追究、還人間蒸發不知去向，台北地檢署檢察官調查後認為沒有事證可以證明呂男有違背女子意願，處分不起訴。據了解，這名30歲出頭的女子，在一家殯葬公司擔任業務員，今年初，她開發業務找到1名有意購買靈骨塔及周邊相關產品的呂姓男子(40多歲)，由於呂男相當有誠意，女業務員認為遇到大戶機不可失，主動聯繫呂男，也不知是誰提議，2人最後一起到汽車旅館談生意。不料，2人在汽車旅館談完生意後，女子突然向警方報案，指控2人當在在汽車旅館，呂男竟然藉著談生意佔她便宜，逼她口交，因此提起強制性交罪告訴。呂男到案坦承雙方有發生性關係，但否認有違背女子的恴願，雙方你情我願，對於被告認為應該是一場誤會。由於雙方都有意願和解，檢察官曾請2人到區公所談談，但事後女子沒有出面，甚至還具狀表明不想再追究，不願浪費時間在這個案子上，檢察官曾試圖傳她出庭，但這名女子就像是人間蒸發，怎麼傳都傳不到。最後檢察官僅有女子的單一指訴，沒有其他的事證可以證明呂男違背她的意願，最後認為事證不足，處分不起訴。（呂志明／台北報導）【更多新聞，請看《蘋果陪審團》粉絲團】,2019-08-13 00:01:00,社會,https://tw.news.appledaily.com/local/realtime/20190813/1615743/
少女上學遭槍擊　竹聯幫幕後教唆開槍討千萬債,向黑幫宣戰！台北市一名國中少女月前在路上遭人持BB槍射臉，起初以為是一起無差別傷害案，經查才知是討債集團為逼少女父母還債，當街開槍威脅孩子，囂張行徑引起社會大眾關注！警方日前兵分多路逮捕含主嫌在內5人，另掃蕩幫派分子常去的聲色場所，再破獲2個犯罪集團以儆效尤。今年6月4日張姓少女（15歲）行經北市中央北路時，遭吳姓少年持BB槍攻擊，少女驚慌奔逃，少年仍緊追不捨，直到路人上前攔阻才罷手，但少女臉部、胸口被射得紅腫，嚇得大哭。警方原以為是一起無差別攻擊案，調查才知少女父母向竹聯幫地堂郭姓成員（44歲）借貸數百萬元，因無力償還，家門口也被集團貼上「欠債不還」的紙條，更藉由攻擊少女向其父母施壓，少女父母得知後落淚哀求：「不要找孩子下手！」不法集團為討債持槍攻擊被害人，行徑囂張，警方立即成立專案小組調查，經連月蒐證，上周三逮捕郭男及手下共5人，搜出20萬元現金、存簿、借據、本票等證物，全案依《組織犯罪防制條例》、恐嚇取財、傷害、重利等罪嫌送辦。此外，北市民生東路、林森北路日前也發生多起街頭聚眾鬥毆案件，為免黑幫勢力擴大，警方發動數波掃黑行動，同時臨檢幫派常出沒的聲色場所，破獲2個犯罪集團。其中北市刑大偵七隊與南港、草屯分局偵破以葉男為首的詐騙集團，該集團犯下數十起電信詐欺案，常以凌虐手段控制成員，手段兇殘；刑大肅竊組則與信義、中正一分局偵破以林男為首的暴力集團，該集團成員除持刀槍威脅被害人，還縱火恐嚇，惡行重大，2集團共16名成員訊後均已送辦。（突發中心江孟謙／台北報導）,2019-08-13 00:01:00,社會,https://tw.news.appledaily.com/local/realtime/20190813/1615786/
黑潮癱瘓香港機場　台港航線異動看這邊,香港示威民眾昨在機場集會使航班運作受影響，原本繁忙的台港航線也被打亂、多數停飛，昨桃園、台中、高雄共49個台港航班客貨機遭取消，初估影響逾8千名旅客。今上午多家航空公司航班持續取消，包括長榮航空上午往返香港的7個航班、華航香港飛台北的1航班，提醒民眾出發前留意最新航班動態。 桃園機場公司統計，昨天受影響的香港往返客機有出境19架次、入境16架次；貨機出境2架次、入境3架次，總計共40架次；台中機場和高雄小港機場也各有4、5個航班遭取消。昨晚不少旅客滯留桃園機場，到櫃檯領號碼牌等待處理簽轉。一名滯留桃機的香港旅客說：「行程受阻沒關係，因為抗議是對的事情。」 知情人士透露，香港機場管制措施預計會持續到今早8時，過了今早之後狀況如何，目前都無法確定，得視抗議狀況而定。 中華航空昨已宣布，取消今上午香港飛台北的CI922班機。長榮航空則是取消中午前的台北飛香港BR891、BR851、BR867以及香港飛台北的BR828、BR892、BR852、BR868等7航班。國泰及國泰港龍航空表示，建議乘客延遲非必要行程，即將搭乘航班的乘客應在前往機場前先查看航班狀況。 可樂旅遊總經理李季柏表示，暑假是親子旅遊旺季，原本不少家庭會選擇前往香港迪士尼，但自7月以來，香港團的進單數卻是「掛零」，分析主要是因為民眾家族旅遊最重要的考量點是安全，抗爭事件會影響台灣旅客去香港旅遊的意願。（突發中心黃仲明／桃園機場報導）,2019-08-13 00:01:00,生活,https://tw.news.appledaily.com/life/realtime/20190813/1615788/
黑糖珍奶征服海外　韓國人大膽預測「台風」動向,利奇馬颱風掠過台灣不久，韓國颳起的「台風」威力仍然不減，從古早味蛋糕、起司馬鈴薯、泡麵，到現在火紅的珍珠奶茶，台灣品牌進駐速度排山倒海，某些飲料店還有內用座位區、網美牆，簡直像間咖啡廳。韓國YouTuber金針菇心有戚戚焉，表示來台留學的韓國人，80%都會說這句話：「我要回韓國賣黑糖珍奶。」令她相當不是滋味。 本新聞文字、照片、影片專供蘋果《好蘋友》壹會員閱覽，版權所有，禁止任何媒體、社群網站、論壇，在紙本或網路部分引用、改寫、轉貼分享，違者必究。 就舉韓國弘大的老虎堂當例子，因為飲料好喝外觀又好看，金針菇聽說該店家「1個月可以賺1千多萬台幣」，台灣知名三明治因為口味簡單，適合配咖啡，不到1年就在韓國開了200多家分店，還有人氣壽司店插旗韓國鬧區、雞排進軍連鎖速食店。早知商機無限，金針菇也想手刀引進自己家鄉，不過除了眼巴巴看著人家數鈔票，她也大膽預測火鍋、鐵板燒和滷肉飯，這類台灣的平價美食，一旦被引進韓國同樣會很受歡迎。（影創中心／綜合報導）※影片經「韓勾ㄟ金針菇 찐쩐꾸」授權播出，非經同意請勿轉載※好片，要讓全世界看見。搞笑自拍、唱歌跳舞、感人故事、開箱體驗、新知分享甚至商業廣告毫不設限，只要好玩，放馬過來，全台最大流量新聞網站《蘋果》就是你的舞台。投稿影音作品請寄《蘋果》影創中心picshow@appledaily.com.tw※影創作品　盡在蘋果台,2019-08-13 00:01:00,國際,https://tw.news.appledaily.com/international/realtime/20190813/1615198/
凱特摩絲貴氣捧黛珂　搽近4萬元乳霜不手軟,日系保養品牌黛珂（DECORTE）專為增齡肌膚打造的AQ完美精質保養系列，今年問世10周年，品牌展現日本人追求完美的精神，在10周年之際替系列帶來全新奢華品項，品牌代言人、45歲資深超模凱特摩絲（Kate Moss）成為最佳見證，豪氣把要價近4萬元的AQ完美精質極燦晶粹霜抹上臉。黛珂AQ完美精質保養系列在2009年問世，內有產自日本屋久島的紅富貴茶葉精華、北海道白樺水、蠟梅萃取等珍稀成分，此波新品中最貴的極燦晶粹霜，45公克要價3萬7000元，建議用於夜間保養最後一步，取一顆珍珠大小用於下巴、兩頰、鼻子等部位。雖要價不菲，卻是凱特摩絲最愛的美麗法寶。凱特摩絲曾點名愛用黛珂的洗卸產品，此次也有卸妝霜和洗顏露2新品值得關注，卸妝霜使用時從霜狀逐漸變為塊狀後，可以面紙擦拭或用水沖洗，而後再用帶有植物性與低刺激洗淨成分的洗顏露，完成清潔步驟。此外AQ完美精質保養系列還有全能乳、全能露、眼霜，以及用於7日集中型保養的日夜極燦精粹，建議每次使用取按壓3次用量。 （張家玲／台北報導） ,2019-08-13 00:01:00,娛樂時尚,https://tw.entertainment.appledaily.com/realtime/20190813/1615699/
拳頭出去錢進來　農村囝仔扭轉貧窮,香港反送中抗爭延燒兩個月，緊張情勢沒有減緩，前天（11日）還爆發港警無差別暴打示威民眾、發射催淚彈，流血事件越演越烈，以卵擊石的自由之爭雖然時日漫長，港民依舊不退不散、反獨保家。中國四川的涼山也有一群青年，為了保衛夢想與生活，不想被條件艱苦的環境束縛，透過拳擊找到實現自我價值的可能，因為「有時候放棄一個夢想，比堅持夢想還要困難得多」。 本新聞文字、照片、影片專供蘋果《好蘋友》壹會員閱覽，版權所有，禁止任何媒體、社群網站、論壇，在紙本或網路部分引用、改寫、轉貼分享，違者必究。 「好好練拳擊，爭取走出去，走出大山，那麼你就是國家的人，你不好好地練，回家種烤菸，你就只是媽媽的人。」紀錄片《千錘百煉》歷時3年拍攝，講述中國最早的職業拳擊手齊漠祥，退役後四處挑選農村孩子，致力將他們訓練成拳擊冠軍。和父母期許的傳統道路相違背，對於美好未來的渴望，更加堅定了青年拳擊手不屈服、創造命運的滿腔熱血。（影創中心／綜合報導） 完整版詳見蘋果台：《千錘百鍊》 得獎紀錄：第49 屆金馬獎最佳紀錄片,2019-08-13 00:01:00,生活,https://tw.news.appledaily.com/life/realtime/20190813/1615626/
